Image,Time,CER,WER
img_0375.png,4.490186,0.04577573,0.284382284
img_0376.png,4.5328939,0.043650794,0.273755656
img_0377.png,4.4505381,0.05106383,0.270454545
img_0378.png,4.1132778,0.047661871,0.28285078
img_0379.png,4.1936015,0.049295775,0.312206573
img_0400.png,4.1518013,0.041602465,0.272517321
img_0401.png,4.4039763,0.040499391,0.245535714
img_0402.png,4.1940514,0.043106084,0.268623025
img_0403.png,4.2892712,0.047590179,0.297482838
img_0404.png,4.2515511,0.047155461,0.297482838
img_0405.png,4.3135208,0.044609665,0.27816092
img_0406.png,4.4066873,0.045747621,0.290322581
img_0407.png,4.404345,0.040779063,0.263982103
img_0408.png,4.4917808,0.052030075,0.304740406
img_0409.png,4.4256429,0.04387849,0.269953052
img_0410.png,4.4307285,0.047169811,0.287640449
img_0411.png,4.3694794,0.044675643,0.277522936
img_0412.png,4.4402615,0.045290942,0.264573991
img_0413.png,4.550264,0.055319149,0.341743119
img_0414.png,4.3969601,0.045259939,0.281531532
img_0415.png,4.635292,0.047932894,0.292134831
img_0416.png,4.2232738,0.045863031,0.296983759
img_0417.png,4.2719064,0.042926239,0.277522936
img_0418.png,4.1381198,0.050671551,0.28988764
img_0419.png,4.2173906,0.041025641,0.250564334
img_0420.png,4.299422,0.046567886,0.290249433
img_0421.png,4.2513012,0.049195263,0.295612009
img_0422.png,4.226184,0.043451652,0.278037383
img_0423.png,4.3425052,0.048581774,0.306997743
img_0424.png,4.1661655,0.054857493,0.339491917
img_0425.png,4.3071212,0.045218454,0.284722222
img_0426.png,4.360539,0.045216856,0.286729858
img_0427.png,4.3907795,0.043056398,0.267734554
img_0428.png,4.3301911,0.047707559,0.304147465
img_0429.png,4.3205688,0.048972189,0.30733945
img_0430.png,4.4093348,0.041966427,0.252747253
img_0431.png,4.4891036,0.048773099,0.284424379
img_0432.png,4.3229515,0.050107593,0.300683371
img_0433.png,4.4225714,0.044776119,0.273333333
img_0434.png,4.403332,0.046822742,0.307159353
img_0435.png,4.6072343,0.052663256,0.318077803
img_0436.png,4.4665694,0.041464891,0.273148148
img_0437.png,4.3089561,0.039643516,0.243792325
img_0438.png,4.114705,0.045755569,0.28988764
img_0439.png,4.4706444,0.050508069,0.310502283
img_0440.png,4.2775025,0.048831636,0.271334792
img_0441.png,4.3392666,0.046248086,0.28
img_0442.png,4.3759074,0.047735618,0.280182232
img_0443.png,4.2787429,0.050061425,0.303652968
img_0444.png,4.2370282,0.044313604,0.27972028
img_0445.png,4.3295683,0.054517611,0.317351598
img_0446.png,4.5406974,0.041793777,0.260273973
img_0447.png,4.3175612,0.04873477,0.334152334
img_0448.png,4.3615882,0.055846961,0.339622642
img_0449.png,4.3699148,0.042526965,0.259345794
img_0450.png,4.3876592,0.050181378,0.303571429
img_0451.png,4.4239951,0.04937519,0.29082774
img_0452.png,4.144677,0.041870416,0.260089686
img_0453.png,4.3429697,0.043597561,0.248275862
img_0454.png,4.6459824,0.04648355,0.300230947
img_0455.png,4.2780597,0.042076167,0.259090909
img_0456.png,4.235008,0.05015015,0.313901345
img_0457.png,4.0642836,0.046582899,0.301123596
img_0458.png,4.1311725,0.05063675,0.312643678
img_0459.png,4.1706834,0.048454221,0.300220751
img_0460.png,4.2567677,0.050045774,0.299528302
